0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,515	0,562	0,562	0,562
0,515	0,562	0,562	0,562
0,515	0,562	0,562	0,562
0,515	0,562	0,562	0,562
0,515	0,562	0,562	0,562
0,515	0,562	0,562	0,562
0,515	0,562	0,562	0,562
0,515	0,562	0,562	0,562
0,515	0,562	0,562	0,562
0,515	0,562	0,562	0,562
0,515	0,562	0,562	0,562
0,515	0,562	0,562	0,562
0,515	0,562	0,562	0,562
0,515	0,562	0,562	0,562
0,918	0,983	0,983	0,983
0,403	0,421	0,421	0,421
0,403	0,421	0,421	0,421
0,403	0,421	0,421	0,421
0,403	0,421	0,421	0,421
0,403	0,421	0,421	0,421
0,403	0,421	0,421	0,421
0,712	0,730	0,730	0,730
0,712	0,730	0,730	0,730
0,712	0,730	0,730	0,730
0,712	0,730	0,730	0,730
1,114	1,152	0,730	1,152
1,114	1,152	0,730	1,152
1,114	1,152	0,730	1,152
1,114	1,152	0,730	1,152
0,712	0,730	0,309	0,730
0,712	0,730	0,309	0,730
0,712	0,730	0,309	0,730
0,712	0,730	0,309	0,730
0,712	0,730	0,309	0,730
0,712	0,730	0,309	0,730
0,712	0,730	0,309	0,730
0,403	0,421	0,000	0,421
0,403	0,421	0,000	0,421
0,403	0,421	0,000	0,421
0,403	0,421	0,000	0,421
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,403	0,421	0,000	0,421
0,403	0,421	0,000	0,421
0,403	0,421	0,000	0,421
0,403	0,421	0,000	0,421
0,403	0,421	0,000	0,421
0,403	0,421	0,000	0,421
0,403	0,421	0,000	0,421
0,403	0,421	0,000	0,421
