7,144	0,674	0,562	0,674
7,144	0,674	0,562	0,674
7,144	0,674	0,562	0,674
7,144	0,674	0,562	0,674
7,144	0,684	0,571	0,684
7,144	0,684	0,571	0,684
7,144	0,684	0,571	0,684
7,144	0,684	0,571	0,684
7,144	0,684	0,571	0,684
7,144	0,684	0,571	0,684
7,172	0,684	0,571	0,684
7,182	0,684	0,571	0,684
6,592	0,009	0,009	0,009
6,592	0,009	0,009	0,009
2,893	0,009	0,009	0,009
2,893	0,009	0,009	0,009
2,893	0,009	0,009	0,009
3,193	0,009	0,009	0,009
6,667	0,009	0,009	0,009
6,667	0,000	0,000	0,000
6,882	0,000	0,000	0,000
6,882	0,000	0,000	0,000
6,882	0,000	0,000	0,000
6,882	0,000	0,000	0,000
10,337	0,000	0,000	0,000
10,309	0,000	0,000	0,000
10,459	0,000	0,000	0,000
10,431	0,000	0,983	0,000
10,431	0,000	0,983	0,000
7,603	0,000	0,983	0,000
7,603	0,000	0,983	0,000
7,603	0,000	0,983	0,000
7,303	0,000	0,983	0,000
3,830	0,000	0,983	0,000
3,830	0,000	0,983	0,000
3,614	0,000	0,983	0,000
3,614	0,000	0,983	0,000
3,614	0,000	0,983	0,000
3,614	0,000	0,983	0,000
0,159	0,000	0,983	0,000
0,187	0,000	0,983	0,000
0,028	0,000	0,983	0,000
0,028	0,000	0,000	0,000
0,028	0,000	0,000	0,000
0,028	0,000	0,000	0,000
0,028	0,000	0,000	0,000
0,028	0,000	0,000	0,000
0,028	0,000	0,000	0,000
0,028	0,000	0,000	0,000
0,028	0,000	0,000	0,000
0,028	0,000	0,000	0,000
0,028	0,000	0,000	0,000
0,028	0,000	0,000	0,000
0,028	0,000	0,000	0,000
0,028	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,000	0,000	0,000	0,000
0,009	0,000	0,000	0,000
0,009	0,000	0,000	0,000
0,009	0,000	0,000	0,000
0,009	0,000	0,000	0,000
0,412	0,421	0,421	0,421
0,412	0,421	0,421	0,421
0,412	0,421	0,421	0,421
0,412	0,421	0,421	0,421
0,412	0,421	1,404	0,421
3,727	0,421	1,404	0,421
3,727	0,421	1,404	0,421
3,727	0,421	1,404	0,421
3,727	0,421	1,404	0,421
3,727	0,421	1,404	0,421
3,727	0,421	1,404	0,421
3,717	0,421	1,404	0,421
3,717	0,421	1,404	0,421
3,717	0,421	1,404	0,421
3,717	0,421	1,404	0,421
3,315	0,000	0,983	0,000
6,601	0,000	0,983	0,000
6,601	0,000	0,983	0,000
6,601	0,000	0,983	0,000
6,601	0,000	0,000	0,000
3,287	0,000	0,000	0,000
3,287	0,000	0,000	0,000
6,685	0,000	0,000	0,000
6,685	0,000	0,000	0,000
6,704	0,000	0,000	0,000
10,393	0,000	0,000	0,000
10,393	0,000	0,000	0,000
10,393	0,000	0,000	0,000
10,393	0,000	0,000	0,000
10,393	0,000	0,000	0,000
10,393	0,000	0,000	0,000
7,107	0,000	0,000	0,000
7,107	0,000	0,000	0,000
7,107	0,000	0,000	0,000
7,107	0,000	0,000	0,000
7,107	0,000	0,000	0,000
7,107	0,000	0,000	0,000
3,708	0,000	0,000	0,000
3,708	0,000	0,000	0,000
3,689	0,000	0,000	0,000
0,000	0,000	0,000	0,000
3,390	0,000	0,000	0,000
3,848	0,000	0,000	0,000
3,848	0,000	0,000	0,000
8,380	0,000	0,000	0,000
11,657	0,000	0,000	0,000
12,013	0,000	0,000	0,000
14,757	0,000	0,000	0,000
14,757	0,000	0,000	0,000
14,757	0,000	0,000	0,000
14,757	0,000	0,000	0,000
19,925	0,253	0,000	0,253
19,925	0,253	0,000	0,253
19,925	0,253	0,000	0,253
19,925	0,253	0,000	0,253
19,925	0,253	0,000	0,253
16,536	0,253	0,000	0,253
16,695	0,927	0,674	0,927
16,695	0,927	0,674	0,927
12,163	0,927	0,674	0,927
8,886	0,927	0,674	0,927
11,732	0,927	0,674	0,927
9,026	0,927	0,674	0,927
9,841	1,788	1,348	1,788
9,841	1,788	1,348	1,788
9,841	1,788	1,348	1,788
4,672	1,536	1,348	1,536
4,672	1,536	1,348	1,536
4,672	1,536	1,348	1,536
4,672	1,536	1,348	1,536
8,652	1,536	1,348	1,536
8,652	1,536	1,348	1,536
8,034	0,861	0,674	0,861
8,034	0,861	0,674	0,861
8,034	0,861	0,674	0,861
8,034	0,861	0,674	0,861
8,212	0,861	0,674	0,861
8,287	0,861	0,674	0,861
7,472	0,000	0,000	0,000
7,472	0,000	3,689	0,000
7,472	0,000	3,689	0,000
7,603	0,000	3,689	0,000
7,603	0,000	3,689	0,000
7,603	0,000	3,689	0,000
7,603	0,000	3,689	0,000
8,127	0,000	3,689	0,000
8,127	0,000	3,689	0,000
8,127	0,000	3,689	0,000
8,127	0,000	3,689	0,000
8,127	0,000	3,689	0,000
8,127	0,000	3,689	0,000
4,747	0,000	3,689	0,000
4,635	0,000	3,689	0,000
4,635	0,000	3,689	0,000
4,635	0,000	0,000	0,000
7,949	0,000	0,000	0,000
7,818	0,000	0,000	0,000
7,818	0,000	0,000	0,000
7,818	0,000	0,000	0,000
7,818	0,000	0,000	0,000
5,955	0,000	0,000	0,000
5,955	0,000	0,000	0,000
8,942	0,000	0,000	0,000
8,942	0,000	0,000	0,000
8,942	0,000	0,000	0,000
8,942	0,000	0,000	0,000
8,942	0,000	0,000	0,000
8,942	0,000	0,000	0,000
12,238	0,000	0,000	0,000
15,655	0,000	0,000	0,000
14,373	0,000	0,000	0,000
14,373	0,000	0,000	0,000
14,373	0,000	0,000	0,000
14,373	0,000	0,000	0,000
17,631	0,000	0,000	0,000
15,506	0,562	0,421	0,562
18,876	0,562	0,421	0,562
15,890	0,562	0,421	0,562
15,890	0,562	0,421	0,562
15,890	0,562	0,421	0,562
15,890	0,562	0,421	0,562
15,890	0,562	0,421	0,562
15,890	0,562	0,421	0,562
15,974	0,562	0,421	0,562
12,959	0,983	1,404	0,983
10,927	0,983	1,404	0,983
11,330	1,404	1,826	1,404
11,330	1,404	1,826	1,404
11,330	1,404	1,826	1,404
10,646	1,404	1,826	1,404
10,131	0,843	1,404	0,843
6,760	0,843	1,404	0,843
6,760	0,843	1,404	0,843
10,009	0,843	1,404	0,843
13,137	0,843	1,404	0,843
13,137	0,843	1,404	0,843
13,137	0,843	1,404	0,843
13,137	0,843	1,404	0,843
9,757	0,843	1,404	0,843
9,354	0,421	0,421	0,421
9,354	0,421	0,421	0,421
8,951	0,000	0,000	0,000
8,951	0,000	0,000	0,000
12,172	0,000	0,000	0,000
9,597	0,000	0,000	0,000
9,607	0,000	0,000	0,000
12,313	0,000	0,000	0,000
12,622	0,309	0,309	0,309
9,373	0,309	0,309	0,309
6,245	0,309	0,309	0,309
6,245	0,309	0,309	0,309
6,245	0,309	0,309	0,309
6,245	0,309	0,309	0,309
6,245	0,309	0,309	0,309
7,500	0,309	0,309	0,309
7,500	0,309	0,309	0,309
7,500	0,309	0,309	0,309
7,500	0,309	0,309	0,309
4,588	0,618	0,309	0,618
4,588	0,618	0,309	0,618
4,579	0,618	0,309	0,618
1,873	0,618	0,309	0,618
1,564	0,309	0,000	0,309
1,742	0,468	0,983	0,468
1,742	0,468	0,983	0,468
1,742	0,468	0,983	0,468
1,742	0,468	0,983	0,468
1,742	0,468	0,983	0,468
1,742	0,468	0,983	0,468
0,487	0,468	0,983	0,468
0,721	0,468	0,983	0,468
0,721	0,468	0,983	0,468
0,721	0,468	0,983	0,468
0,412	0,159	0,983	0,159
0,412	0,159	0,983	0,159
0,412	0,159	0,983	0,159
0,412	0,159	0,983	0,159
0,412	0,159	0,983	0,159
0,234	0,000	0,000	0,000
2,734	0,000	0,000	0,000
